date,eth_close,eth_high,eth_low,eth_open,eth_volume,steth_close,steth_volume,rf_3m_pct,gas_avg_gwei,lido_apr_pct,lido_tvl_usd,swap_count,volume_usd,fees_usd,eth_simple_return,eth_log_return,eth_realised_vol_30d,eth_sigma_daily,eth_close_prev,steth_simple_return,steth_eth_ratio,steth_peg_bps,steth_daily_yield,uni_fee_apr_daily,uni_fee_apr_annualised,lvr_daily,lp_edge_daily,strat_HODL,strat_stETH,lp_daily_return,strat_LP
2024-01-18,2467.018798828125,2546.263916015625,2426.135498046875,2528.59326171875,11900028080,2523.659240342434,14056250.78063586,5.22,37.668315197,3.4,22893966753.0,4941,171899704.7,85949.85233,-0.024264882460276693,-0.024564125366991263,,,2528.369384765625,-0.02489907863469354,0.9981370821638754,-18.629178361245778,9.315068493150686e-05,0.00042974926164999995,0.15685848050225,,,1.0487563485099065,1.1079598589837731,-0.011702691968488346,1.0383374555898393
2024-01-19,2489.49853515625,2501.30517578125,2414.7109375,2468.68896484375,11405278376,2464.705530825109,7217518.135689341,5.22,33.271450114,4.5,23159085894.0,8337,194593383.3,97296.69163,0.009112105809166549,0.009070841056131762,,,2467.018798828125,-0.0233604080039449,0.9990623225067782,-9.376774932218224,0.0001232876712328767,0.00048648345815,0.17756646222475,,,1.058312727325564,1.082077464625919,0.005042536362733274,1.043573309966439
2024-01-20,2469.589111328125,2489.84765625,2456.095703125,2489.84765625,5297826161,2489.8355522240613,27254974.76779485,5.22,19.308792981,3.3,22987318068.0,5355,64907063.01,32453.53151,-0.007997363142403069,-0.008029513578219571,,,2489.49853515625,0.010195952857110502,1.0001353754834768,1.3537548347675177,9.04109589041096e-05,0.00016226765755,0.05922769500575,,,1.0498490161269143,1.0931102754429864,-0.0038364139136515345,1.0395697308001683
2024-01-21,2453.9130859375,2479.760498046875,2452.377685546875,2469.798583984375,4578471955,2467.745834429918,16599388.30669544,5.22,16.362395893,3.1,23036834477.0,5360,61422376.95,30711.18848,-0.006347624922185768,-0.006367856754760481,,,2469.589111328125,-0.008871958541362912,0.9992536098860528,-7.463901139471707,8.493150684931507e-05,0.0001535559424,0.056047918976000005,,,1.0431849683476149,1.0834122463981184,-0.003020256518692884,1.0364299635440835
2024-01-22,2310.826416015625,2463.447265625,2303.502685546875,2454.9873046875,13923771728,2451.9847390551245,8464874.588559179,5.22,21.817992413,3.2,21763237201.0,8120,307900370.7,153950.1854,-0.05830959162402838,-0.0600787119528734,,,2453.9130859375,-0.00638683901514292,0.9992141747426075,-7.8582525739245845,8.767123287671233e-05,0.0007697509269999999,0.28095908835499994,,,0.9823572788549405,1.0764926667933392,-0.02838504488501419,1.0070108525087111
2024-01-23,2240.68603515625,2348.03125,2167.282470703125,2310.95166015625,16182147521,2306.506451681446,20995085.50364835,5.21,18.590570686,3.8,20616051080.0,8845,362163804.7,181081.9023,-0.030352942295125973,-0.0308231317333183,,,2310.826416015625,-0.059330829044938804,0.9981305543747299,-18.694456252701386,0.00010410958904109589,0.0009054095114999999,0.3304744716975,,,0.9525398450566596,1.0126234644116934,-0.014271061636062987,0.992639738564375
2024-01-24,2233.561767578125,2261.384521484375,2197.65673828125,2241.749755859375,10134722960,2242.4925066658448,83877552.62266985,5.21,15.447411952,3.2,20752318830.0,6541,172917523.1,86458.76154,-0.0031795028247356694,-0.0031845681835731554,,,2240.68603515625,-0.0277536379614004,1.0008062135797926,8.062135797926029,8.767123287671233e-05,0.0004322938077,0.1577872398105,,,0.9495112419286287,0.9845194793891923,-0.0011574576046678347,0.9914908001502782
2024-01-25,2217.710205078125,2240.380859375,2173.6865234375,2233.969970703125,9302247037,2233.2880861314115,18982871.77270935,5.21,28.88367005,3.3,20815494202.0,6858,224562168.0,112281.084,-0.007096988643921831,-0.00712229205759396,,,2233.561767578125,-0.004104549070765184,0.9998774686016361,-1.2253139836393423,9.04109589041096e-05,0.00056140542,0.2049129783,,,0.9427725714273851,0.9804784708749151,-0.0029870889019609154,0.9885291289847531
2024-01-26,2267.19970703125,2280.3837890625,2196.14013671875,2217.44189453125,9975117607,2218.43245242988,19609190.30212562,5.21,22.573714573,3.6,21119276969.0,6078,155621222.1,77810.61105,0.022315585616102362,0.022070236302984547,,,2217.710205078125,-0.00665191105159435,1.0003256725563607,3.2567255636073433,9.863013698630138e-05,0.00038905305525000004,0.14200436516625,,,0.9638110934615859,0.973956415298652,0.01154684586330118,0.9999435224685235
2024-01-27,2267.885986328125,2282.54443359375,2252.38525390625,2267.3193359375,5144367230,2268.09703918068,15404806.178229377,5.21,15.310918127,3.5,21259147600.0,6107,56612848.64,28306.42432,0.0003026990938410634,0.0003026532897134615,,,2267.19970703125,0.022387243161900994,1.000395788755021,3.957887550209982,9.589041095890412e-05,0.0001415321216,0.051659224383999995,,,0.9641028382062107,0.9957606143970363,0.00029288166852053173,1.0002363875958105
2024-01-28,2257.208740234375,2306.898681640625,2242.683837890625,2268.19287109375,7296214994,2264.8167100476394,7809253.057648126,5.21,14.594281982,3.2,21205990693.0,5455,87507079.22,43753.53961,-0.004708017139361198,-0.004719134760412302,,,2267.885986328125,-0.0014462913519015519,0.9986466355456188,-13.533644543811674,8.767123287671233e-05,0.00021876769805,0.07985020978825,,,0.9595638255198291,0.9943204544318698,-0.002135240871630599,0.9981006419797237
2024-01-29,2317.064208984375,2320.02734375,2237.711669921875,2256.995361328125,8948195551,2254.8488855569067,14943165.711833036,5.22,16.805633146,3.1,21678645386.0,6194,160959299.7,80479.64983,0.02651747163790663,0.026171977924215994,,,2257.208740234375,-0.00440116166862925,0.9989545252792069,-10.454747207930826,8.493150684931507e-05,0.00040239824915,0.14687536093975,,,0.9850090320478123,0.9899442893614903,0.013661134068103315,1.0117358286632685
2024-01-30,2344.49365234375,2388.87060546875,2298.281982421875,2317.435791015625,10173440062,2312.2744046914704,43166682.54134796,5.21,31.884774469,3.3,22331470467.0,5468,170569492.0,85284.74599,0.011838016077853064,0.011768494889621728,,,2317.064208984375,0.025467568803565488,0.9979328133099065,-20.671866900935363,9.04109589041096e-05,0.00042642372994999996,0.15564466143175,,,0.9966695848060249,1.0151557636625008,0.006345431768876532,1.018155729332179
2024-01-31,2282.54443359375,2349.611328125,2264.443603515625,2343.558837890625,10807883277,2343.985623624999,17680282.342136342,5.22,29.203802451,3.5,21403505916.0,6005,212549232.1,106274.6161,-0.02642328277923489,-0.026778651706552914,0.6083672777669253,0.03184339869042942,2344.49365234375,0.013714297433379041,0.9997833098339834,-2.166901660165532,9.589041095890412e-05,0.0005313730805,0.1939511743825,0.00012675025501970524,0.0004046228254802948,0.9703343025292326,1.0290779117465774,-0.01280701856413715,1.0051161900054393
2024-02-01,2303.82470703125,2309.842529296875,2243.57177734375,2282.17529296875,8895583113,2281.32911811098,19929163.919346195,5.22,31.392970368,3.5,21752922635.0,5187,180280673.4,90140.33672,0.009323048929214206,0.00927985755123295,0.6093751143466607,0.03189615126801892,2282.54443359375,-0.02673075503642386,0.9994675610845145,-5.324389154854892,9.589041095890412e-05,0.00045070168360000003,0.16450611451400002,0.0001271705582140431,0.00032353112538595694,0.9793807767094076,1.0015698821742849,0.00498505558999306,1.0101267500870184
2024-02-02,2308.0380859375,2323.053466796875,2282.230224609375,2303.7060546875,7186143091,2302.7025184674653,20941616.373465184,5.23,24.500437327,3.3,21805522279.0,5330,131805446.9,65902.72343,0.0018288626271742991,0.0018271922941490715,0.5656560735133873,0.029607792083535547,2303.82470703125,0.009368836870930597,0.999512901932009,-4.870980679909653,9.04109589041096e-05,0.00032951361714999997,0.12027247025974999,0.00010957766900773378,0.00021993594814226618,0.9811719296097043,1.010953427015213,0.0011343672617294158,1.0112726048025142
2024-02-03,2296.038330078125,2327.346923828125,2293.5380859375,2307.980224609375,4647754021,2310.2495869021423,15229326.982478958,5.23,22.511514075,3.5,21800358025.0,3866,50253380.52,25126.69026,-0.005199115184661651,-0.005212677612854044,0.5590236516110394,0.02926063525469553,2308.0380859375,0.00327748303315345,1.0009581735146038,9.581735146038106,9.589041095890412e-05,0.0001256334513,0.0458562097245,0.00010702309693854136,1.8610354361458633e-05,0.9760707037317068,1.0142668097195637,-0.002580947237969367,1.0086625635663151
2024-02-04,2289.546142578125,2309.01123046875,2272.304931640625,2296.116943359375,5438100035,2296.2725905698903,9735348.59157184,5.23,18.512427976,3.0,21839623933.0,4035,85345521.75,42672.76088,-0.002827560592065126,-0.0028315656930750777,0.5591345195649787,0.02926643834862958,2296.038330078125,-0.006049994083537125,1.0001020281276216,1.0202812762161173,8.219178082191781e-05,0.0002133638044,0.077877788606,0.000107065551701767,0.000106298252698233,0.9733108046747657,1.0081305015216322,-0.00130748204333433,1.0073437553766686
2024-02-05,2298.888916015625,2334.6767578125,2270.06787109375,2289.20556640625,7277068110,2290.0981554435148,7440878.853677309,5.22,22.34163636,3.0,21732987500.0,4657,120990289.5,60495.14474,0.0040806224708709316,0.0040723193113709755,0.5574955141920762,0.02918064888648647,2289.546142578125,-0.0026888946685738047,1.0002411014371468,2.4110143714684007,8.219178082191781e-05,0.0003024757237,0.1104036391505,0.00010643878367955052,0.0001960369400204495,0.977282518615463,1.005419744790864,0.0022363481754559154,1.0095965267460623
2024-02-06,2372.201904296875,2389.826171875,2296.78857421875,2298.955078125,9520885493,2298.130120290044,19327381.78951229,5.23,37.660659816,3.3,22646544525.0,4762,169617882.4,84808.94121,0.03189061801573012,0.031392671147167484,0.5664003396184735,0.029646748751953063,2298.888916015625,0.003507257899595828,0.9996699293644444,-3.3007063555556826,9.04109589041096e-05,0.00042404470605000004,0.15477631770825,0.00010986621394517881,0.0003141784921048212,1.0084486621100794,1.0089460111331914,0.016259487499969884,1.026012048852703
2024-02-07,2423.7451171875,2442.63623046875,2353.7060546875,2372.2626953125,9660628536,2373.898419263164,8818597.26939501,5.23,43.071499865,3.443,23175974515.0,4756,145348688.8,72674.34441,0.021728004179265792,0.02149531563499618,0.5462038165287517,0.028589614418122463,2372.201904296875,0.03296954263127527,1.0007151646591363,7.15164659136347,9.432876712328767e-05,0.00036337172205,0.13263067854825,0.00010217075657211448,0.0002612009654778855,1.0303602388549822,1.0422104996599022,0.011125203055110782,1.0374266412331794
2024-02-08,2419.906494140625,2459.556640625,2414.74951171875,2424.080078125,9941841732,2424.759950449344,30109988.54555323,5.23,60.785647336,3.792,23182873437.0,4270,194493939.1,97246.96954,-0.0015837568973957605,-0.0015850123660969828,0.5461170947577719,0.028585075193168445,2423.7451171875,0.021425319117895025,1.0004187046132234,4.1870461322335295,0.0001038904109589041,0.00048623484770000003,0.1774757194105,0.00010213831547488675,0.00038409653222511327,1.0287283987198932,1.0645401922031363,-0.000407781916472767,1.0370035974092175
2024-02-09,2487.515625,2522.724609375,2419.36279296875,2419.773681640625,13634203177,2424.1223604911297,18198101.324518584,5.24,71.415240828,3.88,24068585114.0,4231,173369711.0,86684.85549,0.02793873689875137,0.02755557080068538,0.4366780688917664,0.022856774772844795,2419.906494140625,-0.0002629497233721523,1.0017421608482446,17.421608482446338,0.00010630136986301371,0.00043342427745,0.15819986126925,6.530401912706928e-05,0.00036812025832293075,1.057469770792002,1.0642602716540779,0.014337488707698616,1.051871624776915
2024-02-10,2501.228271484375,2516.7197265625,2475.857666015625,2487.650390625,6474444159,2486.128616793412,21494334.383660316,5.24,38.670181399,3.641,24053720528.0,4641,93833496.01,46916.748,0.005512587075457986,0.005497448377436598,0.4337468712977599,0.022703348878590608,2487.515625,0.025578847550302708,0.9994424122636063,-5.575877363936943,9.975342465753424e-05,0.00023458374,0.0856230651,6.443025628787518e-05,0.00017015348371212483,1.0632991649831576,1.0914828228965612,0.002926447021441118,1.054949871360182
2024-02-11,2507.570556640625,2537.67919921875,2495.21435546875,2501.1298828125,7347245813,2499.2000750349343,8333606.700238289,5.24,30.469736562,3.336,24053730354.0,4709,188455595.4,94227.7977,0.002535668266889557,0.002532458884251909,0.41456409201452593,0.021699276320729346,2501.228271484375,0.005257756237238231,0.9991891198126283,-8.10880187371743,9.13972602739726e-05,0.00047113898849999997,0.1719657308025,5.885732410542066e-05,0.0004122816643945793,1.0659953389340155,1.0972215735164839,0.0016801157978393578,1.056722309304983
2024-02-12,2658.115966796875,2663.8427734375,2473.81201171875,2507.578857421875,13022696866,2508.876669348494,6250675.418682209,5.23,43.865510119,3.352,25451982026.0,5016,249414642.9,124707.3215,0.060036360595147054,0.058303209983911586,0.4571644328187424,0.02392908006947164,2507.570556640625,0.0038718766097285418,1.0005208677795367,5.208677795367489,9.183561643835616e-05,0.0006235366075,0.2275908617375,7.157510912139811e-05,0.000551961498378602,1.129993819495004,1.1014698800626719,0.03057014179595213,1.0890264601393822
2024-02-13,2642.185302734375,2686.455078125,2599.16943359375,2659.586181640625,18271237044,2655.5500473270945,10741139.544014676,5.25,34.487521504,4.275,25424531525.0,5998,215662005.5,107831.0028,-0.005993216346274366,-0.0060112477475167125,0.4318473658544158,0.022603924219576944,2658.115966796875,0.058461772860556316,0.9990346849039575,-9.653150960424739,0.00011712328767123289,0.000539155014,0.19679158011,6.386717376554715e-05,0.00047528784023445283,1.1232215220648176,1.16586376200364,-0.00252132033290273,1.0862806755823637
2024-02-14,2777.90234375,2786.8935546875,2621.025390625,2641.685302734375,21448973822,2639.5078892050165,14994651.884826208,5.23,30.055114476,3.562,27049017481.0,6811,193991854.2,96995.9271,0.05136545149773286,0.05008974934052901,0.46103530990565006,0.024131691036341017,2642.185302734375,-0.006040992576368476,0.9989866670113607,-10.133329886392595,9.758904109589041e-05,0.00048497963550000003,0.1770175669575,7.279231403417768e-05,0.00041218732146582233,1.1809163026776477,1.158820787672319,0.02609491307033225,1.1146270753816674
2024-02-15,2824.37890625,2865.845458984375,2764.010498046875,2777.601318359375,23734481937,2778.14511357284,34321404.45035304,5.23,39.172512561,3.279,27309705308.0,5965,255688878.5,127844.4392,0.016730812227639058,0.01659239395526768,0.4536421730583854,0.023744716567456865,2777.90234375,0.05252389088694076,1.0000873932171828,0.8739321718276294,8.983561643835617e-05,0.0006392221959999999,0.23331610153999996,7.047644560860757e-05,0.0005687457503913923,1.2006739915943052,1.2196865642815387,0.008934151864210921,1.1245853229450886
2024-02-16,2803.69140625,2858.450439453125,2760.3310546875,2825.480712890625,17057114638,2823.7965276341765,14889355.62656299,5.24,30.843412373,3.778,27263988634.0,5975,142417847.0,71208.92352,-0.007324619212465078,-0.0073515759483138154,0.44545877942651424,0.02331637816796749,2824.37890625,0.016432336035401285,0.9997938029438845,-2.061970561154647,0.00010350684931506849,0.00035604461759999997,0.12995628542399998,6.795668635895887e-05,0.0002880879312410411,1.1918795118075665,1.239728863763677,-0.0033742216749914978,1.12079072277303
2024-02-17,2786.672607421875,2805.128662109375,2724.386962890625,2803.73583984375,17932379943,2805.1139505460665,31219791.44967668,5.24,22.606061106,3.126,27294369118.0,5182,122303448.9,61151.72443,-0.006070139812886177,-0.006088638007301306,0.43538496779532276,0.022789090768024173,2803.69140625,-0.006616120143671522,1.0005073826216735,5.073826216734911,8.564383561643834e-05,0.00030575862215,0.11160189708475,6.491783225415558e-05,0.00024084078989584446,1.1846446365307801,1.2315266686554391,-0.002794229116547244,1.1176589767019016
2024-02-18,2878.998046875,2892.843505859375,2767.9130859375,2786.709716796875,23355830478,2783.499048390704,6973990.305166935,5.24,25.482158308,3.127,27997797029.0,5825,132251565.9,66125.78297,0.03313106792926823,0.03259406294966638,0.4463840856036142,0.02336481090684895,2786.672607421875,-0.007705534440465289,0.9988611654549161,-11.388345450839,8.567123287671233e-05,0.00033062891485,0.12067955392025,6.823929858910095e-05,0.000262389616260899,1.2238931784557248,1.222037097495763,0.016827923580895014,1.1364668565513425
2024-02-19,2943.57470703125,2983.37060546875,2860.263671875,2881.296875,15163110589,2868.724335731698,9223796.911441077,5.24,37.551815368,3.263,29065348699.0,6646,236497499.5,118248.7498,0.022430254937596983,0.0221823962784109,0.4478532783315635,0.023441711968919376,2878.998046875,0.030618040767884436,0.9964314977030104,-35.685022969895726,8.93972602739726e-05,0.000591243749,0.21580396838500002,6.868923250422223e-05,0.0005225545164957777,1.2513454144648726,1.2594534791667555,0.011737681985294268,1.1498063431003693
2024-02-20,3013.503662109375,3031.5244140625,2879.9033203125,2944.1064453125,20341598470,2938.847218679756,20040441.250438016,5.24,41.425451234,3.363,29251788734.0,6927,268244079.8,134122.0399,0.02375647368863687,0.023478679670532188,0.4496994552419814,0.023538345284944015,2943.57470703125,0.024443925153293966,0.9983939635232626,-16.060364767374047,9.213698630136987e-05,0.0006706101995,0.2447727228175,6.925671234415576e-05,0.0006013534871558443,1.2810729688790037,1.2902394657455634,0.012479590331474279,1.1641554552227924
2024-02-21,2970.35546875,3017.1904296875,2875.41845703125,3015.6533203125,18897136867,3009.526135760951,25703489.70811177,5.24,43.659442265,3.466,28614502893.0,6022,266457667.1,133228.8336,-0.014318281375232278,-0.014421777074224096,0.3881673967230138,0.020317610141439155,3013.503662109375,0.024049878003847613,0.9986800990493439,-13.199009506561499,9.495890410958906e-05,0.0006661441680000001,0.24314262132000003,5.1600660232438905e-05,0.0006145435077675612,1.26273020564839,1.3212695674924937,-0.006544597179848578,1.156536526713636
2024-02-22,2971.00732421875,3030.666015625,2907.109375,2969.599853515625,18058908246,2977.09463032049,20279151.739212543,5.25,51.383326353,3.468,29230175612.0,5131,282369951.0,141184.9755,0.0002194536901753974,0.00021942961373699887,0.363005080254154,0.019000554302680463,2970.35546875,-0.01077628303509015,1.0022688064244802,22.68806424480241,9.5013698630137e-05,0.0007059248775,0.2576625802875,4.5127632976138636e-05,0.0006607972445238613,1.2630073164517155,1.3070311926675435,0.00077052408961156,1.1574276659679847
2024-02-23,2921.658203125,2991.32958984375,2906.583740234375,2970.1396484375,12822717059,2974.365244095076,121275225.91931656,5.26,44.86952626,3.415,28829373369.0,5006,183791674.5,91895.83725,-0.01661023205546175,-0.01674972883315018,0.3719006584127049,0.01946617014402612,2971.00732421875,-0.0009167952532030954,1.001130229417125,11.302294171249283,9.356164383561643e-05,0.00045947918625,0.16770990298125,4.736647250952173e-05,0.0004121127137404783,1.2420284718377066,1.3058329126743176,-0.007893003313990395,1.1482920855647953
2024-02-24,2992.385986328125,3003.195068359375,2907.70068359375,2921.962890625,10701688842,2919.5547034696338,37683464.74293861,5.26,30.785077921,3.467,29277853064.0,4446,120538699.9,60269.34997,0.02420809632265497,0.02391972503621176,0.3707743948058403,0.01940721881252855,2921.658203125,-0.018427642917848153,0.9992800322593806,-7.199677406194427,9.498630136986301e-05,0.00030134674985,0.10999156369525,4.708001775467025e-05,0.00025426673209532973,1.2720956167194337,1.2817694900491816,0.012358314893422815,1.1624830407478302
2024-02-25,3112.697265625,3117.428955078125,2984.39306640625,2992.36669921875,14620450464,2985.215086724264,22931879.75010684,5.26,31.687193252,3.148,30502625248.0,5158,147971088.4,73985.54419,0.04020580227502868,0.039418580379182444,0.38263866117268497,0.020028222896567447,2992.385986328125,0.022489862298726182,0.997603618103873,-23.96381896127009,8.624657534246575e-05,0.00036992772095,0.13502361814674999,5.014121404932357e-05,0.0003197865069006764,1.323241241560186,1.3105963093790962,0.020422687644415016,1.186224068780953
2024-02-26,3178.99365234375,3197.375,3037.95458984375,3112.529052734375,17504464351,3109.928669025007,22967456.53598688,5.26,44.049515982,3.262,31196506470.0,5336,236587420.0,118293.71,0.021298694046122835,0.021075046883897386,0.3824868340806225,0.02002027590335917,3112.697265625,0.04177708428962612,0.9991105474243936,-8.894525756063532,8.936986301369864e-05,0.00059146855,0.21588602075000002,5.0101430905827974e-05,0.0005413671190941721,1.351424551913388,1.3653492018656996,0.011190714142155589,1.1994987632432255
2024-02-27,3244.519287109375,3287.9580078125,3167.83056640625,3178.405029296875,21090315368,3168.200349540846,38165904.69773761,5.25,52.078273471,3.472,31861958743.0,6182,429072926.3,214536.4631,0.0206120684504405,0.020402514436179686,0.37930399503594664,0.019853678493585415,3178.99365234375,0.01873730452284228,0.9966048051731886,-33.951948268113874,9.512328767123288e-05,0.0010726823155,0.3915290451575,4.9271068715832005e-05,0.0010234112467841679,1.3792802072830328,1.390932165641077,0.011329445472004419,1.213088419075126
